"No.","Time","Source","Destination","Protocol","Length","Info"
"682","0.998911","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   229; Unit:   1, Func:   6: Write Single Register"
"683","0.001352","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   229; Unit:   1, Func:   6: Write Single Register"
"685","1.078918","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   230; Unit:   1, Func:   3: Read Holding Registers"
"686","0.001754","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   230; Unit:   1, Func:   3: Read Holding Registers"
"688","0.989574","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   231; Unit:   1, Func:   6: Write Single Register"
"689","0.001205","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   231; Unit:   1, Func:   6: Write Single Register"
"691","0.998819","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   232; Unit:   1, Func:   3: Read Holding Registers"
"692","0.001499","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   232; Unit:   1, Func:   3: Read Holding Registers"
"694","0.999105","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   233; Unit:   1, Func:   6: Write Single Register"
"695","0.001206","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   233; Unit:   1, Func:   6: Write Single Register"
"697","1.000037","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   234; Unit:   1, Func:   3: Read Holding Registers"
"698","0.001328","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   234; Unit:   1, Func:   3: Read Holding Registers"
"700","1.000289","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   235; Unit:   1, Func:   6: Write Single Register"
"701","0.001260","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   235; Unit:   1, Func:   6: Write Single Register"
"703","1.998871","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   237; Unit:   1, Func:   6: Write Single Register"
"704","0.001215","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   237; Unit:   1, Func:   6: Write Single Register"
"706","0.998936","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   238; Unit:   1, Func:   3: Read Holding Registers"
"707","0.001121","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   238; Unit:   1, Func:   3: Read Holding Registers"
"709","0.999399","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   239; Unit:   1, Func:   6: Write Single Register"
"710","0.001118","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   239; Unit:   1, Func:   6: Write Single Register"
"712","0.999389","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   240; Unit:   1, Func:   3: Read Holding Registers"
"713","0.001268","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   240; Unit:   1, Func:   3: Read Holding Registers"
"715","0.928745","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   241; Unit:   1, Func:   6: Write Single Register"
"716","0.001150","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   241; Unit:   1, Func:   6: Write Single Register"
"718","0.998726","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   242; Unit:   1, Func:   3: Read Holding Registers"
"719","0.000754","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   242; Unit:   1, Func:   3: Read Holding Registers"
"721","1.000566","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   243; Unit:   1, Func:   6: Write Single Register"
"722","0.001073","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   243; Unit:   1, Func:   6: Write Single Register"
"724","0.998893","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   244; Unit:   1, Func:   3: Read Holding Registers"
"725","0.001057","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   244; Unit:   1, Func:   3: Read Holding Registers"
"727","1.005457","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   245; Unit:   1, Func:   6: Write Single Register"
"728","0.001364","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   245; Unit:   1, Func:   6: Write Single Register"
"730","0.991367","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   246; Unit:   1, Func:   3: Read Holding Registers"
"731","0.001056","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   246; Unit:   1, Func:   3: Read Holding Registers"
"733","0.998776","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   247; Unit:   1, Func:   6: Write Single Register"
"734","0.001065","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   247; Unit:   1, Func:   6: Write Single Register"
"736","0.999779","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   248; Unit:   1, Func:   3: Read Holding Registers"
"737","0.001189","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   248; Unit:   1, Func:   3: Read Holding Registers"
"739","0.999145","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   249; Unit:   1, Func:   6: Write Single Register"
"740","0.001027","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   249; Unit:   1, Func:   6: Write Single Register"
"742","1.000859","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   250; Unit:   1, Func:   3: Read Holding Registers"
"743","0.000824","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   250; Unit:   1, Func:   3: Read Holding Registers"
"745","0.998537","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   251; Unit:   1, Func:   6: Write Single Register"
"746","0.001104","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   251; Unit:   1, Func:   6: Write Single Register"
"748","1.000076","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   252; Unit:   1, Func:   3: Read Holding Registers"
"749","0.001096","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   252; Unit:   1, Func:   3: Read Holding Registers"
"751","0.999262","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   253; Unit:   1, Func:   6: Write Single Register"
"752","0.001061","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   253; Unit:   1, Func:   6: Write Single Register"
"754","0.999034","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   254; Unit:   1, Func:   3: Read Holding Registers"
"755","0.001198","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   254; Unit:   1, Func:   3: Read Holding Registers"
"757","1.005214","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   255; Unit:   1, Func:   6: Write Single Register"
"758","0.000932","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   255; Unit:   1, Func:   6: Write Single Register"
"760","0.993949","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   256; Unit:   1, Func:   3: Read Holding Registers"
"761","0.001208","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   256; Unit:   1, Func:   3: Read Holding Registers"
"763","0.999468","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   257; Unit:   1, Func:   6: Write Single Register"
"764","0.001078","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   257; Unit:   1, Func:   6: Write Single Register"
"766","0.999227","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   258; Unit:   1, Func:   3: Read Holding Registers"
"767","0.001017","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   258; Unit:   1, Func:   3: Read Holding Registers"
"769","0.999336","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   259; Unit:   1, Func:   6: Write Single Register"
"770","0.000913","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   259; Unit:   1, Func:   6: Write Single Register"
"772","1.004100","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   260; Unit:   1, Func:   3: Read Holding Registers"
"773","0.000977","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   260; Unit:   1, Func:   3: Read Holding Registers"
"775","0.995020","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   261; Unit:   1, Func:   6: Write Single Register"
"776","0.001412","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   261; Unit:   1, Func:   6: Write Single Register"
"778","0.998724","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   262; Unit:   1, Func:   3: Read Holding Registers"
"779","0.000814","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   262; Unit:   1, Func:   3: Read Holding Registers"
"781","1.000137","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   263; Unit:   1, Func:   6: Write Single Register"
"782","0.000892","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   263; Unit:   1, Func:   6: Write Single Register"
"784","0.998802","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   264; Unit:   1, Func:   3: Read Holding Registers"
"785","0.000894","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   264; Unit:   1, Func:   3: Read Holding Registers"
"787","1.007437","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   265; Unit:   1, Func:   6: Write Single Register"
"788","0.000886","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   265; Unit:   1, Func:   6: Write Single Register"
"790","0.991913","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   266; Unit:   1, Func:   3: Read Holding Registers"
"791","0.000918","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   266; Unit:   1, Func:   3: Read Holding Registers"
"793","1.000025","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   267; Unit:   1, Func:   6: Write Single Register"
"794","0.000978","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   267; Unit:   1, Func:   6: Write Single Register"
"796","0.999119","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   268; Unit:   1, Func:   3: Read Holding Registers"
"797","0.000946","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   268; Unit:   1, Func:   3: Read Holding Registers"
"799","0.999432","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   269; Unit:   1, Func:   6: Write Single Register"
"800","0.000926","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   269; Unit:   1, Func:   6: Write Single Register"
"802","1.005055","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   270; Unit:   1, Func:   3: Read Holding Registers"
"803","0.001014","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   270; Unit:   1, Func:   3: Read Holding Registers"
"805","1.065206","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   271; Unit:   1, Func:   6: Write Single Register"
"806","0.001466","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   271; Unit:   1, Func:   6: Write Single Register"
"808","0.998673","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   272; Unit:   1, Func:   3: Read Holding Registers"
"809","0.001390","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   272; Unit:   1, Func:   3: Read Holding Registers"
"811","1.000234","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   273; Unit:   1, Func:   6: Write Single Register"
"812","0.001087","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   273; Unit:   1, Func:   6: Write Single Register"
"814","0.998258","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   274; Unit:   1, Func:   3: Read Holding Registers"
"815","0.000903","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   274; Unit:   1, Func:   3: Read Holding Registers"
"817","1.000075","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   275; Unit:   1, Func:   6: Write Single Register"
"818","0.001399","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   275; Unit:   1, Func:   6: Write Single Register"
"820","0.996060","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   276; Unit:   1, Func:   3: Read Holding Registers"
"821","0.001115","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   276; Unit:   1, Func:   3: Read Holding Registers"
"823","0.999701","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   277; Unit:   1, Func:   6: Write Single Register"
"824","0.001316","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   277; Unit:   1, Func:   6: Write Single Register"
"826","0.997865","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   278; Unit:   1, Func:   3: Read Holding Registers"
"827","0.001196","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   278; Unit:   1, Func:   3: Read Holding Registers"
"829","1.000140","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   279; Unit:   1, Func:   6: Write Single Register"
"830","0.001019","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   279; Unit:   1, Func:   6: Write Single Register"
"832","1.004239","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   280; Unit:   1, Func:   3: Read Holding Registers"
"833","0.001185","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   280; Unit:   1, Func:   3: Read Holding Registers"
"835","0.924026","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   281; Unit:   1, Func:   6: Write Single Register"
"836","0.001129","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   281; Unit:   1, Func:   6: Write Single Register"
"838","1.999052","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   283; Unit:   1, Func:   6: Write Single Register"
"839","0.001498","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   283; Unit:   1, Func:   6: Write Single Register"
"841","0.999323","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   284; Unit:   1, Func:   3: Read Holding Registers"
"842","0.001373","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   284; Unit:   1, Func:   3: Read Holding Registers"
"844","1.002175","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   285; Unit:   1, Func:   6: Write Single Register"
"845","0.001074","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   285; Unit:   1, Func:   6: Write Single Register"
"847","0.996052","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   286; Unit:   1, Func:   3: Read Holding Registers"
"848","0.001037","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   286; Unit:   1, Func:   3: Read Holding Registers"
"850","0.998570","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   287; Unit:   1, Func:   6: Write Single Register"
"851","0.000853","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   287; Unit:   1, Func:   6: Write Single Register"
"853","1.000660","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   288; Unit:   1, Func:   3: Read Holding Registers"
"854","0.001167","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   288; Unit:   1, Func:   3: Read Holding Registers"
"856","0.999947","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   289; Unit:   1, Func:   6: Write Single Register"
"857","0.001069","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   289; Unit:   1, Func:   6: Write Single Register"
"859","0.999344","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   290; Unit:   1, Func:   3: Read Holding Registers"
"860","0.001573","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   290; Unit:   1, Func:   3: Read Holding Registers"
"862","0.998227","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   291; Unit:   1, Func:   6: Write Single Register"
"863","0.001152","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   291; Unit:   1, Func:   6: Write Single Register"
"865","0.999222","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   292; Unit:   1, Func:   3: Read Holding Registers"
"866","0.000887","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   292; Unit:   1, Func:   3: Read Holding Registers"
"868","0.999513","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   293; Unit:   1, Func:   6: Write Single Register"
"869","0.001551","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   293; Unit:   1, Func:   6: Write Single Register"
"871","2.004336","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   295; Unit:   1, Func:   6: Write Single Register"
"872","0.001424","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   295; Unit:   1, Func:   6: Write Single Register"
"874","0.994232","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   296; Unit:   1, Func:   3: Read Holding Registers"
"875","0.001084","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   296; Unit:   1, Func:   3: Read Holding Registers"
"877","0.998859","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   297; Unit:   1, Func:   6: Write Single Register"
"878","0.001052","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   297; Unit:   1, Func:   6: Write Single Register"
"880","2.000491","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   299; Unit:   1, Func:   6: Write Single Register"
"881","0.000982","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   299; Unit:   1, Func:   6: Write Single Register"
"883","1.004289","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   300; Unit:   1, Func:   3: Read Holding Registers"
"884","0.000936","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   300; Unit:   1, Func:   3: Read Holding Registers"
"886","0.994707","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   301; Unit:   1, Func:   6: Write Single Register"
"887","0.001160","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   301; Unit:   1, Func:   6: Write Single Register"
"889","0.999348","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   302; Unit:   1, Func:   3: Read Holding Registers"
"890","0.000982","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   302; Unit:   1, Func:   3: Read Holding Registers"
"892","0.999180","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   303; Unit:   1, Func:   6: Write Single Register"
"893","0.001276","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   303; Unit:   1, Func:   6: Write Single Register"
"895","0.999659","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   304; Unit:   1, Func:   3: Read Holding Registers"
"896","0.000943","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   304; Unit:   1, Func:   3: Read Holding Registers"
"898","1.000020","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   305; Unit:   1, Func:   6: Write Single Register"
"899","0.001091","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   305; Unit:   1, Func:   6: Write Single Register"
"901","0.996767","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   306; Unit:   1, Func:   3: Read Holding Registers"
"902","0.000806","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   306; Unit:   1, Func:   3: Read Holding Registers"
"904","0.999999","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   307; Unit:   1, Func:   6: Write Single Register"
"905","0.000928","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   307; Unit:   1, Func:   6: Write Single Register"
"907","0.999364","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   308; Unit:   1, Func:   3: Read Holding Registers"
"908","0.001037","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   308; Unit:   1, Func:   3: Read Holding Registers"
"910","0.999273","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   309; Unit:   1, Func:   6: Write Single Register"
"911","0.000901","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   309; Unit:   1, Func:   6: Write Single Register"
"913","1.000145","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   310; Unit:   1, Func:   3: Read Holding Registers"
"914","0.000913","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   310; Unit:   1, Func:   3: Read Holding Registers"
"916","1.070390","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   311; Unit:   1, Func:   6: Write Single Register"
"917","0.001176","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   311; Unit:   1, Func:   6: Write Single Register"
"919","0.998841","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   312; Unit:   1, Func:   3: Read Holding Registers"
"920","0.001203","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   312; Unit:   1, Func:   3: Read Holding Registers"
"922","0.999325","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   313; Unit:   1, Func:   6: Write Single Register"
"923","0.001287","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   313; Unit:   1, Func:   6: Write Single Register"
"925","0.999066","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   314; Unit:   1, Func:   3: Read Holding Registers"
"926","0.001155","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   314; Unit:   1, Func:   3: Read Holding Registers"
"928","1.000331","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   315; Unit:   1, Func:   6: Write Single Register"
"929","0.001844","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   315; Unit:   1, Func:   6: Write Single Register"
"931","1.999104","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   317; Unit:   1, Func:   6: Write Single Register"
"932","0.001247","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   317; Unit:   1, Func:   6: Write Single Register"
"934","0.997930","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   318; Unit:   1, Func:   3: Read Holding Registers"
"935","0.000992","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   318; Unit:   1, Func:   3: Read Holding Registers"
"937","0.999786","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   319; Unit:   1, Func:   6: Write Single Register"
"938","0.001094","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   319; Unit:   1, Func:   6: Write Single Register"
"940","1.004336","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   320; Unit:   1, Func:   3: Read Holding Registers"
"941","0.001169","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   320; Unit:   1, Func:   3: Read Holding Registers"
"943","0.924054","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   321; Unit:   1, Func:   6: Write Single Register"
"944","0.001119","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   321; Unit:   1, Func:   6: Write Single Register"
"946","0.998749","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   322; Unit:   1, Func:   3: Read Holding Registers"
"947","0.001037","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   322; Unit:   1, Func:   3: Read Holding Registers"
"949","0.999581","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   323; Unit:   1, Func:   6: Write Single Register"
"950","0.000915","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   323; Unit:   1, Func:   6: Write Single Register"
"952","0.998751","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   324; Unit:   1, Func:   3: Read Holding Registers"
"953","0.001242","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   324; Unit:   1, Func:   3: Read Holding Registers"
"955","0.999698","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   325; Unit:   1, Func:   6: Write Single Register"
"956","0.000932","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   325; Unit:   1, Func:   6: Write Single Register"
"958","1.999763","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   327; Unit:   1, Func:   6: Write Single Register"
"959","0.001160","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   327; Unit:   1, Func:   6: Write Single Register"
"961","0.999067","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   328; Unit:   1, Func:   3: Read Holding Registers"
"962","0.001357","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   328; Unit:   1, Func:   3: Read Holding Registers"
"964","0.998896","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   329; Unit:   1, Func:   6: Write Single Register"
"965","0.000833","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   329; Unit:   1, Func:   6: Write Single Register"
"967","0.999583","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   330; Unit:   1, Func:   3: Read Holding Registers"
"968","0.001337","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   330; Unit:   1, Func:   3: Read Holding Registers"
"970","0.999609","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   331; Unit:   1, Func:   6: Write Single Register"
"971","0.000957","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   331; Unit:   1, Func:   6: Write Single Register"
"973","0.999359","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   332; Unit:   1, Func:   3: Read Holding Registers"
"974","0.001389","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   332; Unit:   1, Func:   3: Read Holding Registers"
"976","0.998799","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   333; Unit:   1, Func:   6: Write Single Register"
"977","0.001774","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   333; Unit:   1, Func:   6: Write Single Register"
"979","0.998778","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   334; Unit:   1, Func:   3: Read Holding Registers"
"980","0.001518","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   334; Unit:   1, Func:   3: Read Holding Registers"
"982","1.004107","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   335; Unit:   1, Func:   6: Write Single Register"
"983","0.000903","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   335; Unit:   1, Func:   6: Write Single Register"
"985","0.991556","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   336; Unit:   1, Func:   3: Read Holding Registers"
"986","0.001142","172.20.0.10","172.20.0.11","Modbus/TCP","77","Response: Trans:   336; Unit:   1, Func:   3: Read Holding Registers"
"988","1.000149","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   337; Unit:   1, Func:   6: Write Single Register"
"989","0.000866","172.20.0.10","172.20.0.11","Modbus/TCP","78","Response: Trans:   337; Unit:   1, Func:   6: Write Single Register"
"991","0.998870","172.20.0.11","172.20.0.10","Modbus/TCP","78","   Query: Trans:   338; Unit:   1, Func:   3: Read Holding Registers"
