"No.","Time","Source","Destination","Protocol","Length","Info"
"2525","0.997548","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   408; Unit:   1, Func:   6: Write Single Register"
"2529","0.002949","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   408; Unit:   1, Func:   6: Write Single Register"
"2531","0.997400","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   409; Unit:   1, Func:   3: Read Holding Registers"
"2535","0.002919","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   409; Unit:   1, Func:   3: Read Holding Registers"
"2537","0.998043","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   410; Unit:   1, Func:   6: Write Single Register"
"2541","0.003309","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   410; Unit:   1, Func:   6: Write Single Register"
"2543","0.998256","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   411; Unit:   1, Func:   3: Read Holding Registers"
"2547","0.002515","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   411; Unit:   1, Func:   3: Read Holding Registers"
"2549","0.996995","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   412; Unit:   1, Func:   6: Write Single Register"
"2553","0.002583","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   412; Unit:   1, Func:   6: Write Single Register"
"2555","0.998156","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   413; Unit:   1, Func:   3: Read Holding Registers"
"2559","0.002968","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   413; Unit:   1, Func:   3: Read Holding Registers"
"2561","0.998231","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   414; Unit:   1, Func:   6: Write Single Register"
"2565","0.002660","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   414; Unit:   1, Func:   6: Write Single Register"
"2567","0.997606","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   415; Unit:   1, Func:   3: Read Holding Registers"
"2571","0.003031","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   415; Unit:   1, Func:   3: Read Holding Registers"
"2573","1.003464","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   416; Unit:   1, Func:   6: Write Single Register"
"2577","0.003276","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   416; Unit:   1, Func:   6: Write Single Register"
"2579","0.991817","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   417; Unit:   1, Func:   3: Read Holding Registers"
"2583","0.002941","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   417; Unit:   1, Func:   3: Read Holding Registers"
"2585","0.997436","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   418; Unit:   1, Func:   6: Write Single Register"
"2589","0.003657","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   418; Unit:   1, Func:   6: Write Single Register"
"2591","0.996925","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   419; Unit:   1, Func:   3: Read Holding Registers"
"2592","0.000925","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   419; Unit:   1, Func:   3: Read Holding Registers"
"2594","0.998965","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   420; Unit:   1, Func:   6: Write Single Register"
"2598","0.003401","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   420; Unit:   1, Func:   6: Write Single Register"
"2600","0.997321","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   421; Unit:   1, Func:   3: Read Holding Registers"
"2604","0.007999","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   421; Unit:   1, Func:   3: Read Holding Registers"
"2606","0.992527","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   422; Unit:   1, Func:   6: Write Single Register"
"2610","0.003081","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   422; Unit:   1, Func:   6: Write Single Register"
"2612","0.996760","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   423; Unit:   1, Func:   3: Read Holding Registers"
"2616","0.002881","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   423; Unit:   1, Func:   3: Read Holding Registers"
"2618","0.998090","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   424; Unit:   1, Func:   6: Write Single Register"
"2622","0.003355","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   424; Unit:   1, Func:   6: Write Single Register"
"2624","0.996820","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   425; Unit:   1, Func:   3: Read Holding Registers"
"2628","0.003057","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   425; Unit:   1, Func:   3: Read Holding Registers"
"2630","0.998007","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   426; Unit:   1, Func:   6: Write Single Register"
"2634","0.007179","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   426; Unit:   1, Func:   6: Write Single Register"
"2636","0.991150","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   427; Unit:   1, Func:   3: Read Holding Registers"
"2640","0.002679","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   427; Unit:   1, Func:   3: Read Holding Registers"
"2642","0.997925","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   428; Unit:   1, Func:   6: Write Single Register"
"2646","0.002819","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   428; Unit:   1, Func:   6: Write Single Register"
"2648","0.997372","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   429; Unit:   1, Func:   3: Read Holding Registers"
"2652","0.002665","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   429; Unit:   1, Func:   3: Read Holding Registers"
"2654","0.997996","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   430; Unit:   1, Func:   6: Write Single Register"
"2658","0.002918","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   430; Unit:   1, Func:   6: Write Single Register"
"2660","0.996810","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   431; Unit:   1, Func:   3: Read Holding Registers"
"2664","0.002081","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   431; Unit:   1, Func:   3: Read Holding Registers"
"2666","0.998033","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   432; Unit:   1, Func:   6: Write Single Register"
"2671","0.073243","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   432; Unit:   1, Func:   6: Write Single Register"
"2673","0.927274","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   433; Unit:   1, Func:   3: Read Holding Registers"
"2678","0.074080","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   433; Unit:   1, Func:   3: Read Holding Registers"
"2680","0.926861","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   434; Unit:   1, Func:   6: Write Single Register"
"2685","0.074072","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   434; Unit:   1, Func:   6: Write Single Register"
"2687","0.926108","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   435; Unit:   1, Func:   3: Read Holding Registers"
"2692","0.073403","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   435; Unit:   1, Func:   3: Read Holding Registers"
"2694","0.927955","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   436; Unit:   1, Func:   6: Write Single Register"
"2699","0.079584","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   436; Unit:   1, Func:   6: Write Single Register"
"2701","0.920537","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   437; Unit:   1, Func:   3: Read Holding Registers"
"2706","0.073336","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   437; Unit:   1, Func:   3: Read Holding Registers"
"2708","0.927220","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   438; Unit:   1, Func:   6: Write Single Register"
"2713","0.074079","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   438; Unit:   1, Func:   6: Write Single Register"
"2715","0.926684","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   439; Unit:   1, Func:   3: Read Holding Registers"
"2720","0.073808","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   439; Unit:   1, Func:   3: Read Holding Registers"
"2722","0.926938","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   440; Unit:   1, Func:   6: Write Single Register"
"2727","0.074699","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   440; Unit:   1, Func:   6: Write Single Register"
"2729","0.931780","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   441; Unit:   1, Func:   3: Read Holding Registers"
"2734","0.073979","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   441; Unit:   1, Func:   3: Read Holding Registers"
"2736","0.920113","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   442; Unit:   1, Func:   6: Write Single Register"
"2741","0.002637","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   442; Unit:   1, Func:   6: Write Single Register"
"2743","0.998333","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   443; Unit:   1, Func:   3: Read Holding Registers"
"2747","0.002823","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   443; Unit:   1, Func:   3: Read Holding Registers"
"2749","0.997538","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   444; Unit:   1, Func:   6: Write Single Register"
"2753","0.002967","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   444; Unit:   1, Func:   6: Write Single Register"
"2755","0.997382","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   445; Unit:   1, Func:   3: Read Holding Registers"
"2756","0.001144","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   445; Unit:   1, Func:   3: Read Holding Registers"
"2758","1.000166","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   446; Unit:   1, Func:   6: Write Single Register"
"2762","0.002905","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   446; Unit:   1, Func:   6: Write Single Register"
"2764","0.997116","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   447; Unit:   1, Func:   3: Read Holding Registers"
"2768","0.003381","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   447; Unit:   1, Func:   3: Read Holding Registers"
"2770","0.997053","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   448; Unit:   1, Func:   6: Write Single Register"
"2774","0.003351","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   448; Unit:   1, Func:   6: Write Single Register"
"2776","0.997257","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   449; Unit:   1, Func:   3: Read Holding Registers"
"2780","0.002861","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   449; Unit:   1, Func:   3: Read Holding Registers"
"2782","0.997798","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   450; Unit:   1, Func:   6: Write Single Register"
"2786","0.002621","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   450; Unit:   1, Func:   6: Write Single Register"
"2788","0.997959","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   451; Unit:   1, Func:   3: Read Holding Registers"
"2792","0.008539","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   451; Unit:   1, Func:   3: Read Holding Registers"
"2794","0.992020","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   452; Unit:   1, Func:   6: Write Single Register"
"2798","0.003258","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   452; Unit:   1, Func:   6: Write Single Register"
"2800","0.997591","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   453; Unit:   1, Func:   3: Read Holding Registers"
"2804","0.003289","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   453; Unit:   1, Func:   3: Read Holding Registers"
"2806","0.997077","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   454; Unit:   1, Func:   6: Write Single Register"
"2810","0.003025","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   454; Unit:   1, Func:   6: Write Single Register"
"2812","0.997621","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   455; Unit:   1, Func:   3: Read Holding Registers"
"2816","0.002633","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   455; Unit:   1, Func:   3: Read Holding Registers"
"2818","1.003168","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   456; Unit:   1, Func:   6: Write Single Register"
"2822","0.002621","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   456; Unit:   1, Func:   6: Write Single Register"
"2824","0.990432","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   457; Unit:   1, Func:   3: Read Holding Registers"
"2828","0.003095","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   457; Unit:   1, Func:   3: Read Holding Registers"
"2830","0.997559","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   458; Unit:   1, Func:   6: Write Single Register"
"2834","0.002950","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   458; Unit:   1, Func:   6: Write Single Register"
"2836","0.997123","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   459; Unit:   1, Func:   3: Read Holding Registers"
"2840","0.002701","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   459; Unit:   1, Func:   3: Read Holding Registers"
"2842","0.998346","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   460; Unit:   1, Func:   6: Write Single Register"
"2846","0.003014","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   460; Unit:   1, Func:   6: Write Single Register"
"2848","0.997873","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   461; Unit:   1, Func:   3: Read Holding Registers"
"2852","0.007242","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   461; Unit:   1, Func:   3: Read Holding Registers"
"2854","0.992582","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   462; Unit:   1, Func:   6: Write Single Register"
"2858","0.002737","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   462; Unit:   1, Func:   6: Write Single Register"
"2860","0.997585","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   463; Unit:   1, Func:   3: Read Holding Registers"
"2864","0.002679","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   463; Unit:   1, Func:   3: Read Holding Registers"
"2866","0.998143","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   464; Unit:   1, Func:   6: Write Single Register"
"2870","0.003247","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   464; Unit:   1, Func:   6: Write Single Register"
"2872","0.996975","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   465; Unit:   1, Func:   3: Read Holding Registers"
"2876","0.002880","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   465; Unit:   1, Func:   3: Read Holding Registers"
"2878","0.998237","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   466; Unit:   1, Func:   6: Write Single Register"
"2882","0.008154","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   466; Unit:   1, Func:   6: Write Single Register"
"2884","0.992725","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   467; Unit:   1, Func:   3: Read Holding Registers"
"2888","0.003066","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   467; Unit:   1, Func:   3: Read Holding Registers"
"2890","0.997810","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   468; Unit:   1, Func:   6: Write Single Register"
"2894","0.002980","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   468; Unit:   1, Func:   6: Write Single Register"
"2896","0.997407","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   469; Unit:   1, Func:   3: Read Holding Registers"
"2900","0.003767","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   469; Unit:   1, Func:   3: Read Holding Registers"
"2902","0.996316","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   470; Unit:   1, Func:   6: Write Single Register"
"2906","0.003121","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   470; Unit:   1, Func:   6: Write Single Register"
"2908","1.003379","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   471; Unit:   1, Func:   3: Read Holding Registers"
"2912","0.002338","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   471; Unit:   1, Func:   3: Read Holding Registers"
"2914","0.992350","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   472; Unit:   1, Func:   6: Write Single Register"
"2919","0.074504","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   472; Unit:   1, Func:   6: Write Single Register"
"2921","0.926786","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   473; Unit:   1, Func:   3: Read Holding Registers"
"2926","0.074028","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   473; Unit:   1, Func:   3: Read Holding Registers"
"2928","0.926175","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   474; Unit:   1, Func:   6: Write Single Register"
"2933","0.074517","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   474; Unit:   1, Func:   6: Write Single Register"
"2935","0.925628","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   475; Unit:   1, Func:   3: Read Holding Registers"
"2940","0.074287","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   475; Unit:   1, Func:   3: Read Holding Registers"
"2942","0.926769","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   476; Unit:   1, Func:   6: Write Single Register"
"2947","0.077927","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   476; Unit:   1, Func:   6: Write Single Register"
"2949","0.922470","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   477; Unit:   1, Func:   3: Read Holding Registers"
"2954","0.073805","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   477; Unit:   1, Func:   3: Read Holding Registers"
"2956","0.926259","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   478; Unit:   1, Func:   6: Write Single Register"
"2961","0.074835","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   478; Unit:   1, Func:   6: Write Single Register"
"2963","0.925705","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   479; Unit:   1, Func:   3: Read Holding Registers"
"2968","0.074606","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   479; Unit:   1, Func:   3: Read Holding Registers"
"2970","0.926315","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   480; Unit:   1, Func:   6: Write Single Register"
"2975","0.073552","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   480; Unit:   1, Func:   6: Write Single Register"
"2977","0.927399","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   481; Unit:   1, Func:   3: Read Holding Registers"
"2979","0.007138","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   481; Unit:   1, Func:   3: Read Holding Registers"
"2981","0.993057","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   482; Unit:   1, Func:   6: Write Single Register"
"2985","0.003048","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   482; Unit:   1, Func:   6: Write Single Register"
"2987","0.997822","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   483; Unit:   1, Func:   3: Read Holding Registers"
"2991","0.002734","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   483; Unit:   1, Func:   3: Read Holding Registers"
"2993","0.997319","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   484; Unit:   1, Func:   6: Write Single Register"
"2997","0.002762","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   484; Unit:   1, Func:   6: Write Single Register"
"2999","0.998174","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   485; Unit:   1, Func:   3: Read Holding Registers"
"3003","0.003086","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   485; Unit:   1, Func:   3: Read Holding Registers"
"3005","1.000828","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   486; Unit:   1, Func:   6: Write Single Register"
"3009","0.002611","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   486; Unit:   1, Func:   6: Write Single Register"
"3011","0.994797","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   487; Unit:   1, Func:   3: Read Holding Registers"
"3015","0.002919","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   487; Unit:   1, Func:   3: Read Holding Registers"
"3017","0.997703","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   488; Unit:   1, Func:   6: Write Single Register"
"3021","0.003146","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   488; Unit:   1, Func:   6: Write Single Register"
"3023","0.997843","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   489; Unit:   1, Func:   3: Read Holding Registers"
"3027","0.003116","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   489; Unit:   1, Func:   3: Read Holding Registers"
"3029","0.996784","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   490; Unit:   1, Func:   6: Write Single Register"
"3033","0.002745","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   490; Unit:   1, Func:   6: Write Single Register"
"3035","0.998510","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   491; Unit:   1, Func:   3: Read Holding Registers"
"3039","0.003024","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   491; Unit:   1, Func:   3: Read Holding Registers"
"3041","0.997441","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   492; Unit:   1, Func:   6: Write Single Register"
"3045","0.002765","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   492; Unit:   1, Func:   6: Write Single Register"
"3047","0.997674","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   493; Unit:   1, Func:   3: Read Holding Registers"
"3051","0.002749","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   493; Unit:   1, Func:   3: Read Holding Registers"
"3053","0.998006","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   494; Unit:   1, Func:   6: Write Single Register"
"3057","0.003670","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   494; Unit:   1, Func:   6: Write Single Register"
"3059","0.996791","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   495; Unit:   1, Func:   3: Read Holding Registers"
"3060","0.001243","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   495; Unit:   1, Func:   3: Read Holding Registers"
"3062","0.999324","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   496; Unit:   1, Func:   6: Write Single Register"
"3066","0.008236","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   496; Unit:   1, Func:   6: Write Single Register"
"3068","0.992730","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   497; Unit:   1, Func:   3: Read Holding Registers"
"3072","0.003519","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   497; Unit:   1, Func:   3: Read Holding Registers"
"3074","0.996968","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   498; Unit:   1, Func:   6: Write Single Register"
"3078","0.002756","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   498; Unit:   1, Func:   6: Write Single Register"
"3080","0.998109","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   499; Unit:   1, Func:   3: Read Holding Registers"
"3084","0.003408","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   499; Unit:   1, Func:   3: Read Holding Registers"
"3086","0.996736","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   500; Unit:   1, Func:   6: Write Single Register"
"3090","0.003304","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   500; Unit:   1, Func:   6: Write Single Register"
"3092","0.996792","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   501; Unit:   1, Func:   3: Read Holding Registers"
"3096","0.006751","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   501; Unit:   1, Func:   3: Read Holding Registers"
"3098","0.994187","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   502; Unit:   1, Func:   6: Write Single Register"
"3102","0.003934","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   502; Unit:   1, Func:   6: Write Single Register"
"3104","0.996392","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   503; Unit:   1, Func:   3: Read Holding Registers"
"3108","0.003023","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   503; Unit:   1, Func:   3: Read Holding Registers"
"3110","0.997590","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   504; Unit:   1, Func:   6: Write Single Register"
"3114","0.002822","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   504; Unit:   1, Func:   6: Write Single Register"
"3116","0.998137","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   505; Unit:   1, Func:   3: Read Holding Registers"
"3120","0.003568","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   505; Unit:   1, Func:   3: Read Holding Registers"
"3122","0.997406","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   506; Unit:   1, Func:   6: Write Single Register"
"3126","0.002792","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   506; Unit:   1, Func:   6: Write Single Register"
"3128","0.997442","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   507; Unit:   1, Func:   3: Read Holding Registers"
"3132","0.003092","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   507; Unit:   1, Func:   3: Read Holding Registers"
"3134","0.997284","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   508; Unit:   1, Func:   6: Write Single Register"
"3138","0.003084","172.20.0.11","172.20.0.12","Modbus/TCP","78","Response: Trans:   508; Unit:   1, Func:   6: Write Single Register"
"3140","0.997581","172.20.0.12","172.20.0.11","Modbus/TCP","78","   Query: Trans:   509; Unit:   1, Func:   3: Read Holding Registers"
"3141","0.001365","172.20.0.11","172.20.0.12","Modbus/TCP","77","Response: Trans:   509; Unit:   1, Func:   3: Read Holding Registers"
